Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods
18.85,0,0.040434372,244.3144,1999,2,1,1,5635.3312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.135,0,0.079094835,114.386,1999,2,1,1,1018.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.655,0,0.175793413,146.9102,2009,2,3,2,1749.7224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.85,1,0.019495051,261.291,1987,3,3,1,10256.649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.75,1,0.063313974,153.7682,2004,1,2,1,1829.6184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,0,0.0674819,234.859,2009,2,3,2,1181.795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.3,0,0.070026951,263.6226,2004,1,2,1,6608.065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.675,1,0.023496967,156.1288,1997,1,1,1,2828.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.51,0,0.0,98.9726,2009,2,3,2,1565.9616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.75,0,0.07626905,113.1544,2009,2,3,2,1006.6896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,1,0.03773288,128.2994,1987,3,3,1,1413.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.2,1,0.066400129,250.1092,1999,2,1,1,5727.2116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.35,1,0.039920687,163.3868,2004,1,2,1,3439.5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.39,0,0.120180894,141.447,1987,3,3,1,2290.352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.945,0,0.015900971,163.821,1999,2,1,1,1794.331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,1,0.172759093,157.0972,1997,1,1,1,4673.916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.1,0,0.077454252,59.2536,1997,1,1,1,735.0432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.7,1,0.016664252,47.9034,2009,2,3,2,729.051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.11,0,0.0,164.721,2009,2,3,2,3588.662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.25,1,0.183142346,110.357,1987,3,3,1,2087.283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.6,1,0.0,170.6132,1987,3,3,1,6595.4148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,0,0.153857402,76.3986,1999,2,1,1,778.986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.02,0,0.081290366,147.3734,1999,2,1,1,2524.0478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.7,0,0.066935459,177.537,1997,1,1,1,3175.866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.1,0,0.055514919,112.5518,1999,2,1,1,341.5554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.75,0,0.098108957,240.9196,2009,2,3,2,4579.3724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.5,0,0.128405328,156.4314,1999,2,1,1,2326.971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.685,0,0.025477448,145.276,1997,1,1,1,3515.424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.65,0,0.042276746,108.4938,1999,2,1,1,1500.7132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.425,0,0.010480751,116.5808,2009,2,3,2,2460.7968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.6,0,0.03387323,56.1614,1987,3,3,1,828.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.7,0,0.039238384,152.8366,2004,1,2,1,2569.3222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.275,0,0.110197977,104.2306,1987,3,3,1,3658.571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.85,0,0.045631231,128.102,1987,3,3,1,1265.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.7,1,0.135306012,183.7924,1999,2,1,1,2221.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.39,1,0.024201084,112.6176,2004,1,2,1,2175.8344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.195,0,0.015856295,81.6592,2004,1,2,1,1403.5064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.93,0,0.028411899,152.334,2004,1,2,1,2143.876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.7,0,0.160529322,59.2562,1987,3,3,1,296.281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.75,0,0.02128304,153.5024,1999,2,1,1,2428.8384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,0,0.079739853,233.03,1987,3,3,1,5359.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.215,0,0.012167793,37.4848,1999,2,1,1,111.8544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.67,1,0.0,90.5514,2009,2,3,2,974.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,0,0.018407033,254.7698,2004,1,2,1,5834.4054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.6,0,0.050369191,117.2124,1999,2,1,1,1422.1488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.85,1,0.056465714,103.6648,1997,1,1,1,2285.0256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,0,0.054928641,101.7358,2004,1,2,1,1508.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.6,0,0.066829875,185.5924,1999,2,1,1,3146.5708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.2,0,0.064464147,255.7646,1999,2,1,1,5410.9566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,0,0.124959013,116.5124,2009,2,3,2,355.5372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.75,1,0.0,96.7752,1999,2,1,1,1342.2528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.35,1,0.15911489,158.1946,2009,2,3,2,1104.5622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.8,0,0.081168135,190.5846,1999,2,1,1,3630.6074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.11,0,0.034874689,161.721,1997,1,1,1,2446.815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.38,0,0.031898175,177.4344,1997,1,1,1,1784.344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.3,1,0.038211537,87.7198,1997,1,1,1,1569.9564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.235,0,0.014456938,184.795,2004,1,2,1,1464.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.195,0,0.126383094,112.1886,1997,1,1,1,667.1316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.695,1,0.127620811,119.244,1987,3,3,1,3475.476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.38,1,0.046878474,109.857,2004,1,2,1,2306.997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.195,1,0.0471117,52.0666,2004,1,2,1,615.1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.1,1,0.019768503,88.6198,1997,1,1,1,1569.9564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.6,0,0.018905326,234.659,1997,1,1,1,8508.924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0.014280554,148.0418,2009,2,3,2,1177.1344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.98,0,0.075675438,53.3614,1999,2,1,1,331.5684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.75,0,0.010381661,207.8954,1999,2,1,1,2292.3494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.52,0,0.02705936,153.3682,1997,1,1,1,914.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.5,1,0.126199917,178.4028,2009,2,3,2,1239.7196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.7,1,0.119462225,182.7976,1997,1,1,1,1810.976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.6,1,0.027454997,258.1304,2009,2,3,2,2324.9736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.13,0,0.051928034,151.4024,1999,2,1,1,1973.4312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.5,1,0.0,78.296,1997,1,1,1,1438.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.0,0,0.119570595,249.7434,1999,2,1,1,4221.8378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.195,0,0.101275792,46.4744,2004,1,2,1,950.7624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0.056077574,117.8492,1997,1,1,1,1621.8888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.655,1,0.088178053,122.6756,2004,1,2,1,2302.3364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.85,1,0.046608497,122.9388,1997,1,1,1,3095.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.65,1,0.085119855,229.8668,2004,1,2,1,4146.6024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,1,0.031418984,99.27,1987,3,3,1,2596.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.7,1,0.0,63.6168,1999,2,1,1,1342.2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.25,0,0.102188428,54.3956,2009,2,3,2,1201.1032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.0,1,0.133034816,222.0798,1987,3,3,1,2864.9374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.0,1,0.029722659,143.4786,1997,1,1,1,1589.2646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.365,0,0.042733625,226.972,2009,2,3,2,3848.324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.85,1,0.062172698,90.2514,1987,3,3,1,619.8598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.64,1,0.070704474,93.412,1997,1,1,1,1491.392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.7,1,0.122065518,103.3674,1999,2,1,1,2546.685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.35,0,0.041737627,33.1216,1997,1,1,1,519.324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.42,0,0.11227101,63.2168,1997,1,1,1,703.0848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.305,1,0.12301331,93.2436,1987,3,3,1,2079.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.405,0,0.015271793,89.9146,1997,1,1,1,1550.6482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.405,0,0.136512858,128.7678,1999,2,1,1,3052.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.7,0,0.078034976,178.066,1999,2,1,1,3954.852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,1,0.042649476,162.721,2009,2,3,2,978.726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.6,0,0.104859135,161.8868,2004,1,2,1,4094.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.85,1,0.110202066,39.7506,1999,2,1,1,721.0614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.5,0,0.01558456,185.1266,1999,2,1,1,4795.0916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.75,1,0.129864461,240.188,2009,2,3,2,5992.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.5,1,0.062343432,199.7426,1997,1,1,1,593.2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02,0,0.049942926,82.425,1999,2,1,1,1414.825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.1,1,0.025867261,147.6418,2004,1,2,1,1471.418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.785,1,0.038817121,262.6252,1999,2,1,1,524.6504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.15,0,0.0,196.311,1997,1,1,1,3338.987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.2,0,0.175898114,183.7608,2009,2,3,2,2940.1728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.72,1,0.074847665,78.8986,1999,2,1,1,623.1888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6,0,0.118180011,56.2588,1997,1,1,1,1030.6584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,0,0.026963909,129.8336,1987,3,3,1,3451.5072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.0,0,0.008533716,78.5618,1987,3,3,1,402.809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,0,0.036353098,75.8696,1997,1,1,1,2386.2272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.6,0,0.023548476,93.3778,2009,2,3,2,1314.2892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.85,0,0.069043044,218.7166,1987,3,3,1,4136.6154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,1,0.048010812,187.7556,1999,2,1,1,3004.0896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.3,1,0.058778429,187.853,1987,3,3,1,2656.542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.35,1,0.044945123,101.0016,1987,3,3,1,2631.2416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.195,0,0.126579586,112.2886,1999,2,1,1,2557.3378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0.016802225,138.518,2009,2,3,2,2376.906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.0,0,0.03786331,40.948,1987,3,3,1,319.584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.92,1,0.019200003,47.7692,1997,1,1,1,492.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,0,0.079791176,232.73,2004,1,2,1,2796.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.2,0,0.16334971,45.1086,1999,2,1,1,669.129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.395,1,0.109265987,42.3112,1999,2,1,1,980.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.75,1,0.10821852,96.3752,2004,1,2,1,1342.2528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.7,0,0.122392031,133.1942,1987,3,3,1,2782.3782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.1,0,0.059835659,151.3366,2004,1,2,1,3022.732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.8,0,0.091408076,108.9938,2009,2,3,2,1071.938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.645,1,0.0,41.8112,1997,1,1,1,894.8352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.645,0,0.144006886,94.741,2009,2,3,2,1061.951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.97,0,0.093159233,55.7956,1999,2,1,1,1037.3164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.405,1,0.053839714,198.6742,2009,2,3,2,2388.8904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.195,1,0.017658634,240.1538,1999,2,1,1,1442.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.935,1,0.041282286,103.5332,1997,1,1,1,1230.3984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.88,0,0.086781204,152.2682,1997,1,1,1,1829.6184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.0,0,0.019502965,169.4474,2004,1,2,1,4211.185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.25,0,0.024650932,146.0102,2004,1,2,1,2916.204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.35,0,0.026722744,59.2246,1999,2,1,1,984.7182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.85,1,0.023154399,43.9428,1997,1,1,1,351.5424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.7,0,0.072284689,49.8034,2004,1,2,1,631.8442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.63,1,0.028391879,173.9422,2009,2,3,2,4138.6128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.935,0,0.031866022,261.291,2009,2,3,2,2892.901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.85,0,0.064409056,126.7704,2004,1,2,1,1752.3856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.765,0,0.082012293,37.5164,1997,1,1,1,656.4788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,1,0.157075658,240.5538,1999,2,1,1,3845.6608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.235,0,0.014459672,181.895,1997,1,1,1,732.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.13,0,0.10234983,55.0298,1999,2,1,1,539.298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.1,0,0.174827835,127.2362,2009,2,3,2,1635.8706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7,0,0.104591027,121.4072,1987,3,3,1,2450.144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.5,1,0.075868843,261.7568,1999,2,1,1,1845.5976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.695,1,0.086764795,156.7972,2004,1,2,1,3427.5384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.695,0,0.03408026,220.8456,2009,2,3,2,5084.0488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,0,0.072655379,229.8668,2004,1,2,1,4837.7028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.59,1,0.056555715,62.6168,1987,3,3,1,639.168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.3,1,0.064882207,93.8804,2009,2,3,2,1470.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.75,0,0.034752647,248.775,1997,1,1,1,3745.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.75,0,0.030631323,178.566,2009,2,3,2,2516.724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.35,1,0.038657256,110.257,2009,2,3,2,1757.712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.7,1,0.052493162,113.9176,1999,2,1,1,2519.3872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.7,1,0.114565093,112.0202,1997,1,1,1,337.5606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.06,1,0.043863865,59.5904,1987,3,3,1,761.6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.35,0,0.0,52.4008,2004,1,2,1,809.6128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.15,0,0.043831721,184.195,1999,2,1,1,2746.425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6,1,0.009763021,226.2404,1997,1,1,1,1800.3232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,0,0.032152981,102.0016,2009,2,3,2,1518.024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.35,1,0.021439694,119.7098,1987,3,3,1,1325.6078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.2,1,0.121231308,97.5752,2004,1,2,1,1534.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.365,1,0.14024028,171.0764,1997,1,1,1,3263.7516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.2,1,0.0,173.6738,1999,2,1,1,2954.1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.5,0,0.055075504,33.3874,1999,2,1,1,282.2992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.6,1,0.014209811,188.1872,2004,1,2,1,1701.7848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.5,1,0.081879864,91.7488,1999,2,1,1,1358.232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.85,0,0.078540095,36.3506,2004,1,2,1,607.2096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.195,1,0.146540889,141.7838,1987,3,3,1,1685.8056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.96,0,0.028478742,161.8894,2009,2,3,2,2750.4198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0,0.034340926,45.4086,1987,3,3,1,981.3892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,0,0.080131363,170.9106,2009,2,3,2,1539.9954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.395,0,0.103731617,236.9932,2004,1,2,1,4242.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.42,1,0.0258457,188.9872,2009,2,3,2,2458.1336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.25,0,0.054223942,142.0154,2004,1,2,1,2127.231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.6,1,0.03928284,94.641,1999,2,1,1,2799.689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.825,1,0.046824729,155.1998,2009,2,3,2,2460.7968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.405,0,0.159062948,208.9296,1987,3,3,1,2700.4848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.7,0,0.073966786,250.5724,2009,2,3,2,4026.7584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.195,1,0.146635206,139.0838,2004,1,2,1,3652.5788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.1,0,0.177545624,172.4422,1999,2,1,1,3621.2862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.895,0,0.072693696,175.937,2009,2,3,2,529.311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0,0,0.035079516,47.9034,1987,3,3,1,583.2408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.1,0,0.111122936,189.2846,2009,2,3,2,3630.6074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.175,0,0.030330202,35.4874,1987,3,3,1,388.1614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.5,1,0.0,88.254,1997,1,1,1,1298.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.75,1,0.008601441,73.7038,2009,2,3,2,1404.1722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.25,0,0.084262458,261.591,1987,3,3,1,3418.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.88,0,0.08644044,155.3998,2004,1,2,1,2153.1972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.075,0,0.058437653,143.0128,1999,2,1,1,1150.5024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.3,0,0.044652785,247.0802,2004,1,2,1,1228.401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.92,1,0.019184026,50.3692,1987,3,3,1,591.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.6,0,0.029638267,42.6086,2004,1,2,1,133.8258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.15,0,0.042180995,52.0982,1997,1,1,1,578.5802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.8,0,0.11507174,198.2084,1987,3,3,1,3769.7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,0,0.063513272,149.9708,1987,3,3,1,2106.5912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.6,0,0.008001018,170.4422,1997,1,1,1,2759.0752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.15,1,0.038011783,89.6856,1999,2,1,1,703.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.35,0,0.0,118.9124,1987,3,3,1,3199.8348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.0,0,0.023831558,103.1332,2009,2,3,2,1948.1308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,0,0.032762495,40.0822,2004,1,2,1,1257.0304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.3,0,0.035347676,38.0506,2004,1,2,1,531.3084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.2,0,0.041291929,130.131,1999,2,1,1,1038.648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.15,0,0.035240817,255.5014,1987,3,3,1,5355.0294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.93,0,0.005557062,122.1414,1999,2,1,1,2924.1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.1,0,0.067154053,114.386,1997,1,1,1,1245.046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.2,0,0.019362306,154.6972,1987,3,3,1,1713.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.465,0,0.124506117,264.7884,1997,1,1,1,3709.8376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.155,1,0.168871496,34.3874,2009,2,3,2,670.4606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,1,0.030504756,212.6244,2004,1,2,1,3599.3148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.25,1,0.103142373,94.612,2009,2,3,2,652.484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.85,0,0.082120687,177.437,2009,2,3,2,5645.984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0,0.069487587,266.6884,1987,3,3,1,3974.826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.85,0,0.021312043,104.9306,1987,3,3,1,2299.6732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.35,1,0.094218363,83.9882,1987,3,3,1,1202.4348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
